"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"3"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"4"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"5"	"Jarno"	"Trulli"	"TRU"	"Jordan Honda"
"6"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"7"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"8"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"9"	"Heinz-Harald"	"Frentzen"	"FRE"	"Jordan Honda"
"10"	"Olivier"	"Panis"	"PAN"	"BAR Honda"
"11"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"12"	"Eddie"	"Irvine"	"IRV"	"Jaguar Cosworth"
"13"	"Jean"	"Alesi"	"ALE"	"Prost Acer"
"14"	"Kimi"	"Räikkönen"	"RAI"	"Sauber Petronas"
"15"	"Luciano"	"Burti"	"BUR"	"Jaguar Cosworth"
"16"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Renault"
"17"	"Jenson"	"Button"	"BUT"	"Benetton Renault"
"18"	"Jos"	"Verstappen"	"VER"	"Arrows Asiatech"
"19"	"Gaston"	"Mazzacane"	"MAZ"	"Prost Acer"
"20"	"Tarso"	"Marques"	"MAR"	"Minardi European"
"21"	"Fernando"	"Alonso"	"ALO"	"Minardi European"
"22"	"Enrique"	"Bernoldi"	"BER"	"Arrows Asiatech"
