"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"2"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"3"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"4"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"5"	"Jarno"	"Trulli"	"TRU"	"Jordan Honda"
"6"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"7"	"Heinz-Harald"	"Frentzen"	"FRE"	"Jordan Honda"
"8"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"9"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"10"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"11"	"Olivier"	"Panis"	"PAN"	"BAR Honda"
"12"	"Eddie"	"Irvine"	"IRV"	"Jaguar Cosworth"
"13"	"Kimi"	"Räikkönen"	"RAI"	"Sauber Petronas"
"14"	"Pedro"	"de la Rosa"	"DLR"	"Jaguar Cosworth"
"15"	"Luciano"	"Burti"	"BUR"	"Prost Acer"
"16"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Renault"
"17"	"Jenson"	"Button"	"BUT"	"Benetton Renault"
"18"	"Jos"	"Verstappen"	"VER"	"Arrows Asiatech"
"19"	"Jean"	"Alesi"	"ALE"	"Prost Acer"
"20"	"Enrique"	"Bernoldi"	"BER"	"Arrows Asiatech"
"21"	"Fernando"	"Alonso"	"ALO"	"Minardi European"
"22"	"Tarso"	"Marques"	"MAR"	"Minardi European"
