"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"3"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"4"	"Jarno"	"Trulli"	"TRU"	"Jordan Honda"
"5"	"Heinz-Harald"	"Frentzen"	"FRE"	"Jordan Honda"
"6"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"7"	"Kimi"	"Räikkönen"	"RAI"	"Sauber Petronas"
"8"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"9"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"10"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"11"	"Olivier"	"Panis"	"PAN"	"BAR Honda"
"12"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"13"	"Pedro"	"de la Rosa"	"DLR"	"Jaguar Cosworth"
"14"	"Jean"	"Alesi"	"ALE"	"Prost Acer"
"15"	"Eddie"	"Irvine"	"IRV"	"Jaguar Cosworth"
"16"	"Luciano"	"Burti"	"BUR"	"Prost Acer"
"17"	"Jos"	"Verstappen"	"VER"	"Arrows Asiatech"
"18"	"Jenson"	"Button"	"BUT"	"Benetton Renault"
"19"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Renault"
"20"	"Enrique"	"Bernoldi"	"BER"	"Arrows Asiatech"
"21"	"Fernando"	"Alonso"	"ALO"	"Minardi European"
