"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"2"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"3"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"4"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"5"	"Jarno"	"Trulli"	"TRU"	"Jordan Honda"
"6"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"7"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"8"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"9"	"Kimi"	"Räikkönen"	"RAI"	"Sauber Petronas"
"10"	"Pedro"	"de la Rosa"	"DLR"	"Jaguar Cosworth"
"11"	"Jenson"	"Button"	"BUT"	"Benetton Renault"
"12"	"Heinz-Harald"	"Frentzen"	"FRE"	"Prost Acer"
"13"	"Eddie"	"Irvine"	"IRV"	"Jaguar Cosworth"
"14"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Renault"
"15"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"16"	"Jean"	"Alesi"	"ALE"	"Jordan Honda"
"17"	"Olivier"	"Panis"	"PAN"	"BAR Honda"
"18"	"Enrique"	"Bernoldi"	"BER"	"Arrows Asiatech"
"19"	"Jos"	"Verstappen"	"VER"	"Arrows Asiatech"
"20"	"Tomas"	"Enge"	"ENG"	"Prost Acer"
"21"	"Fernando"	"Alonso"	"ALO"	"Minardi European"
"22"	"Alex"	"Yoong"	"YOO"	"Minardi European"
