"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
"3"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"4"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"5"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"6"	"Jarno"	"Trulli"	"TRU"	"Jordan Honda"
"7"	"Jacques"	"Villeneuve"	"VIL"	"BAR Honda"
"8"	"Heinz-Harald"	"Frentzen"	"FRE"	"Jordan Honda"
"9"	"Kimi"	"Räikkönen"	"RAI"	"Sauber Petronas"
"10"	"Nick"	"Heidfeld"	"HEI"	"Sauber Petronas"
"11"	"Olivier"	"Panis"	"PAN"	"BAR Honda"
"12"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"13"	"Eddie"	"Irvine"	"IRV"	"Jaguar Cosworth"
"14"	"Luciano"	"Burti"	"BUR"	"Prost Acer"
"15"	"Jean"	"Alesi"	"ALE"	"Prost Acer"
"16"	"Enrique"	"Bernoldi"	"BER"	"Arrows Asiatech"
"17"	"Jos"	"Verstappen"	"VER"	"Arrows Asiatech"
"18"	"Fernando"	"Alonso"	"ALO"	"Minardi European"
"19"	"Giancarlo"	"Fisichella"	"FIS"	"Benetton Renault"
"20"	"Pedro"	"de la Rosa"	"DLR"	"Jaguar Cosworth"
"21"	"Jenson"	"Button"	"BUT"	"Benetton Renault"
"22"	"Tarso"	"Marques"	"MAR"	"Minardi European"
