"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Rene"	"Arnoux"	"ARN"	"Renault"
"2"	"Alain"	"Prost"	"PRO"	"Renault"
"3"	"Didier"	"Pironi"	"PIR"	"Ferrari"
"4"	"Patrick"	"Tambay"	"TAM"	"Ferrari"
"5"	"Keke"	"Rosberg"	"ROS"	"Williams Ford"
"6"	"Michele"	"Alboreto"	"ALB"	"Tyrrell Ford"
"7"	"Derek"	"Daly"	"DAL"	"Williams Ford"
"8"	"Niki"	"Lauda"	"LAU"	"McLaren Ford"
"9"	"Bruno"	"Giacomelli"	"GIA"	"Alfa Romeo"
"10"	"Brian"	"Henton"	"HEN"	"Tyrrell Ford"
"11"	"Manfred"	"Winkelhock"	"WIN"	"ATS Ford"
"12"	"Geoff"	"Lees"	"LEE"	"Lotus Ford"
"13"	"Marc"	"Surer"	"SUR"	"Arrows Ford"
"14"	"Jacques"	"Laffite"	"LAF"	"Ligier Matra"
"15"	"Derek"	"Warwick"	"WAR"	"Toleman Hart"
"16"	"Eddie "	"Cheever"	"CHE"	"Ligier Matra"
"NC"	"Andrea"	"de Cesaris"	"DEC"	"Alfa Romeo"
"NC"	"Nelson"	"Piquet"	"PIQ"	"Brabham BMW"
"NC"	"Elio"	"de Angelis"	"DEA"	"Lotus Ford"
"NC"	"John"	"Watson"	"WAT"	"McLaren Ford"
"NC"	"Jochen"	"Mass"	"MAS"	"March Ford"
"NC"	"Mauro"	"Baldi"	"BAL"	"Arrows Ford"
"NC"	"Riccardo"	"Patrese"	"PAT"	"Brabham BMW"
"NC"	"Eliseo"	"Salazar"	"SAL"	"ATS Ford"
"NC"	"Teo"	"Fabi"	"FAB"	"Toleman Hart"
"NC"	"Jean-Pierre"	"Jarier"	"JAR"	"Osella Ford"
