"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Benetton Renault"
"2"	"Damon"	"Hill"	"HIL"	"Williams Renault"
"3"	"Martin"	"Brundle"	"BRU"	"Ligier Mugen Honda"
"4"	"Heinz-Harald"	"Frentzen"	"FRE"	"Sauber Ford"
"5"	"Mark"	"Blundell"	"BLU"	"McLaren Mercedes"
"6"	"Rubens"	"Barrichello"	"BAR"	"Jordan Peugeot"
"7"	"Johnny"	"Herbert"	"HER"	"Benetton Renault"
"8"	"Mika"	"Salo"	"SAL"	"Tyrrell Yamaha"
"9"	"Olivier"	"Panis"	"PAN"	"Ligier Mugen Honda"
"10"	"Pedro"	"Lamy"	"LAM"	"Minardi Ford"
"11"	"Jean-Christophe"	"Boullion"	"BOU"	"Sauber Ford"
"12"	"Taki"	"Inoue"	"INO"	"Footwork Hart"
"13"	"Pedro"	"Diniz"	"DIN"	"Forti Ford"
"14"	"Roberto"	"Moreno"	"MOR"	"Forti Ford"
"NC"	"Ukyo"	"Katayama"	"KAT"	"Tyrrell Yamaha"
"NC"	"Giovanni"	"Lavaggi"	"LAV"	"Pacific Ilmor"
"NC"	"Luca"	"Badoer"	"BAD"	"Minardi Ford"
"NC"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"NC"	"Eddie"	"Irvine"	"IRV"	"Jordan Peugeot"
"NC"	"Massimiliano"	"Papis"	"PAP"	"Footwork Hart"
"NC"	"Andrea"	"Montermini"	"MON"	"Pacific Ilmor"
"NC"	"David"	"Coulthard"	"COU"	"Williams Renault"
"NC"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"NC"	"Mika"	"Hakkinen"	"HAK"	"McLaren Mercedes"
