"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Nigel"	"Mansell"	"MAN"	"Williams Renault"
"2"	"Michael"	"Schumacher"	"MSC"	"Benetton Ford"
"3"	"Damon"	"Hill"	"HIL"	"Williams Renault"
"4"	"Mika"	"Hakkinen"	"HAK"	"McLaren Peugeot"
"5"	"Rubens"	"Barrichello"	"BAR"	"Jordan Hart"
"6"	"Eddie"	"Irvine"	"IRV"	"Jordan Hart"
"7"	"Johnny"	"Herbert"	"HER"	"Benetton Ford"
"8"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"9"	"Martin"	"Brundle"	"BRU"	"McLaren Peugeot"
"10"	"Heinz-Harald"	"Frentzen"	"FRE"	"Sauber Mercedes"
"11"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"12"	"Olivier"	"Panis"	"PAN"	"Ligier Renault"
"13"	"Mark"	"Blundell"	"BLU"	"Tyrrell Yamaha"
"14"	"Alessandro"	"Zanardi"	"ZAN"	"Lotus Mugen Honda"
"15"	"Ukyo"	"Katayama"	"KAT"	"Tyrrell Yamaha"
"16"	"Michele"	"Alboreto"	"ALB"	"Minardi Ford"
"17"	"Jyrki"	"Jarvilehto"	"JAR"	"Sauber Mercedes"
"18"	"Pierluigi"	"Martini"	"MAR"	"Minardi Ford"
"19"	"Christian"	"Fittipaldi"	"FIT"	"Footwork Ford"
"20"	"Franck"	"Lagorce"	"LAG"	"Ligier Renault"
"21"	"Gianni"	"Morbidelli"	"MOR"	"Footwork Ford"
"22"	"Mika"	"Salo"	"SAL"	"Lotus Mugen Honda"
"23"	"Hideki"	"Noda"	"NOD"	"Larrousse Ford"
"24"	"David"	"Brabham"	"BRA"	"Simtek Ford"
"25"	"Jean-Denis"	"Deletraz"	"DEL"	"Larrousse Ford"
"26"	"Domenico"	"Schiattarella"	"SCH"	"Simtek Ford"
