"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"3"	"Jenson"	"Button"	"BUT"	"BAR Honda"
"4"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"5"	"Jarno"	"Trulli"	"TRU"	"Renault"
"6"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"7"	"Fernando"	"Alonso"	"ALO"	"Renault"
"8"	"Felipe"	"Massa"	"MAS"	"Sauber Petronas"
"9"	"Cristiano"	"da Matta"	"DAM"	"Toyota"
"10"	"Christian"	"Klien"	"KLI"	"Jaguar Cosworth"
"11"	"Giancarlo"	"Fisichella"	"FIS"	"Sauber Petronas"
"12"	"Olivier"	"Panis"	"PAN"	"Toyota"
"13"	"Giorgio"	"Pantano"	"PAN"	"Jordan Ford"
"14"	"Gianmaria"	"Bruni"	"BRU"	"Minardi Cosworth"
"15"	"Takuma"	"Sato"	"SAT"	"BAR Honda"
"16"	"Zsolt"	"Baumgartner"	"BAU"	"Minardi Cosworth"
"NC"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"NC"	"Nick"	"Heidfeld"	"HEI"	"Jordan Ford"
"NC"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"NC"	"Mark"	"Webber"	"WEB"	"Jaguar Cosworth"
