"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"3"	"Jarno"	"Trulli"	"TRU"	"Renault"
"4"	"Fernando"	"Alonso"	"ALO"	"Renault"
"5"	"Takuma"	"Sato"	"SAT"	"BAR Honda"
"6"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"7"	"Giancarlo"	"Fisichella"	"FIS"	"Sauber Petronas"
"8"	"Jenson"	"Button"	"BUT"	"BAR Honda"
"9"	"Felipe"	"Massa"	"MAS"	"Sauber Petronas"
"10"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"11"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"12"	"Mark"	"Webber"	"WEB"	"Jaguar Cosworth"
"13"	"Cristiano"	"da Matta"	"DAM"	"Toyota"
"NC"	"Giorgio"	"Pantano"	"PAN"	"Jordan Ford"
"NC"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"NC"	"Christian"	"Klien"	"KLI"	"Jaguar Cosworth"
"NC"	"Olivier"	"Panis"	"PAN"	"Toyota"
"NC"	"Nick"	"Heidfeld"	"HEI"	"Jordan Ford"
"NC"	"Gianmaria"	"Bruni"	"BRU"	"Minardi Cosworth"
"NC"	"Zsolt"	"Baumgartner"	"BAU"	"Minardi Cosworth"
