"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"3"	"Jenson"	"Button"	"BUT"	"BAR Honda"
"4"	"Jarno"	"Trulli"	"TRU"	"Renault"
"5"	"Fernando"	"Alonso"	"ALO"	"Renault"
"6"	"Giancarlo"	"Fisichella"	"FIS"	"Sauber Petronas"
"7"	"Mark"	"Webber"	"WEB"	"Jaguar Cosworth"
"8"	"Juan Pablo"	"Montoya"	"MOY"	"Williams BMW"
"9"	"Felipe"	"Massa"	"MAS"	"Sauber Petronas"
"10"	"Nick"	"Heidfeld"	"HEI"	"Jordan Ford"
"11"	"Olivier"	"Panis"	"PAN"	"Toyota"
"12"	"Christian"	"Klien"	"KLI"	"Jaguar Cosworth"
"13"	"Giorgio"	"Pantano"	"PAN"	"Jordan Ford"
"14"	"Gianmaria"	"Bruni"	"BRU"	"Minardi Cosworth"
"15"	"Zsolt"	"Baumgartner"	"BAU"	"Minardi Cosworth"
"NC"	"Takuma"	"Sato"	"SAT"	"BAR Honda"
"NC"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"NC"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"NC"	"Ralf"	"Schumacher"	"RSC"	"Williams BMW"
"NC"	"Cristiano"	"da Matta"	"DAM"	"Toyota"
