"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Michael"	"Schumacher"	"MSC"	"Ferrari"
"2"	"Rubens"	"Barrichello"	"BAR"	"Ferrari"
"3"	"Jenson"	"Button"	"BUT"	"BAR Honda"
"4"	"Giancarlo"	"Fisichella"	"FIS"	"Sauber Petronas"
"5"	"Kimi"	"Räikkönen"	"RAI"	"McLaren Mercedes"
"6"	"David"	"Coulthard"	"COU"	"McLaren Mercedes"
"7"	"Timo"	"Glock"	"GLO"	"Jordan Ford"
"8"	"Nick"	"Heidfeld"	"HEI"	"Jordan Ford"
"9"	"Christian"	"Klien"	"KLI"	"Jaguar Cosworth"
"10"	"Zsolt"	"Baumgartner"	"BAU"	"Minardi Cosworth"
"NC"	"Felipe"	"Massa"	"MAS"	"Sauber Petronas"
"NC"	"Takuma"	"Sato"	"SAT"	"BAR Honda"
"NC"	"Fernando"	"Alonso"	"ALO"	"Renault"
"NC"	"Gianmaria"	"Bruni"	"BRU"	"Minardi Cosworth"
"NC"	"Mark"	"Webber"	"WEB"	"Jaguar Cosworth"
"NC"	"Jarno"	"Trulli"	"TRU"	"Renault"
